timestamp,Dst Port,protocol,Flow Duration,Flow Duration_rolling_mean,Flow Duration_rolling_std,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,SYN Flag Cnt,pkts_ratio,byte_per_duration,entropy_pkt_len,Subflow Fwd Byts,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Min,Flow Bytes/s,Flow Packets/s,label
20250424061746064,38798.0,6.0,0.0,518.8941955566406,893.1032764746137,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746065,38798.0,6.0,0.0,518.8941955566406,893.1032764746137,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746065,38808.0,6.0,528.8124084472656,571.7754364013672,874.4257855859851,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,528.8124084472656,75.5446297781808,75.5446297781808,75.5446297781808,2.0,1.0,1422054.3769161408,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1422054.3769161408,15128.238052299368,attacker-benign
20250424061746065,38808.0,6.0,0.0,571.7754364013672,874.425785585985,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746065,38808.0,6.0,0.0,571.7754364013672,874.425785585985,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746066,38832.0,6.0,0.0,416.2788391113281,816.5003702388719,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746066,38816.0,6.0,706.1958312988281,486.89842224121094,806.9798446233353,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,706.1958312988281,100.88511875697544,100.88511875697544,100.88511875697544,2.0,1.0,1064860.4348413234,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1064860.4348413234,11328.302498311952,attacker-benign
20250424061746066,38816.0,6.0,0.0,370.4071044921875,781.9215661711054,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746066,38816.0,6.0,0.0,370.4071044921875,781.9215661711054,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746066,38832.0,6.0,1128.9119720458984,236.39202117919922,407.42899576740473,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1128.9119720458984,161.27313886369978,161.27313886369978,161.27313886369978,2.0,1.0,666128.1115100316,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,666128.1115100316,7086.469271383316,attacker-benign
20250424061746067,38852.0,6.0,1241.922378540039,360.5842590332031,504.97067811392105,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1241.922378540039,177.41748264857702,177.41748264857702,177.41748264857702,2.0,1.0,605512.8830869648,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,605512.8830869648,6441.626415818775,attacker-benign
20250424061746067,38848.0,6.0,0.0,360.5842590332031,504.97067811392105,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746067,38848.0,6.0,0.0,307.70301818847656,513.0209561528612,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746067,38848.0,6.0,3556.966781616211,663.3996963500977,1133.6542242499652,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,3556.966781616211,508.13811165945873,508.13811165945873,508.13811165945873,2.0,1.0,211416.08740532206,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,211416.08740532206,2249.1073128225753,attacker-benign
20250424061746067,38842.0,6.0,771.9993591308594,740.5996322631836,1109.4865444092677,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,771.9993591308594,110.28562273297992,110.28562273297992,110.28562273297992,2.0,1.0,974094.0728844967,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,974094.0728844967,10362.70290302656,attacker-benign
20250424061746067,38842.0,6.0,0.0,740.5996322631836,1109.4865444092677,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746067,38832.0,6.0,0.0,669.9800491333008,1134.1211217208456,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746067,38852.0,6.0,0.0,669.9800491333008,1134.1211217208456,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746067,38842.0,6.0,0.0,669.9800491333008,1134.1211217208456,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746068,38852.0,6.0,0.0,557.0888519287109,1139.5363092506673,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746069,38866.0,6.0,849.0085601806641,517.7974700927734,1119.904213708323,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,849.0085601806641,121.2869371686663,121.2869371686663,121.2869371686663,2.0,1.0,885739.0081437798,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,885739.0081437798,9422.755405784892,attacker-benign
20250424061746069,38866.0,6.0,0.0,517.7974700927734,1119.904213708323,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746069,38866.0,6.0,0.0,517.7974700927734,1119.904213708323,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746070,38868.0,6.0,752.9258728027344,237.39337921142578,382.99111546992214,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,752.9258728027344,107.5608389718192,107.5608389718192,107.5608389718192,2.0,1.0,998770.3001899937,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,998770.3001899937,10625.215959468018,attacker-benign
20250424061746070,38868.0,6.0,0.0,160.19344329833984,338.47591616900297,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746071,38868.0,6.0,0.0,160.19344329833984,338.47591616900297,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747168,38880.0,6.0,0.0,160.19344329833984,338.47591616900297,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747168,38880.0,6.0,7938.861846923828,954.0796279907227,2476.7936478051047,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,7938.861846923827,1134.1231209891182,1134.1231209891182,1134.1231209891182,2.0,1.0,94723.9055799147,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,94723.9055799147,1007.701123190582,attacker-benign
20250424061747168,38870.0,6.0,0.0,954.0796279907227,2476.7936478051047,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747168,38870.0,6.0,782.9666137695312,1032.3762893676758,2455.5666695972104,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,782.9666137695312,111.85237339564732,111.85237339564732,111.85237339564732,2.0,1.0,960449.6370280146,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,960449.6370280146,10217.549330085261,attacker-benign
20250424061747168,38870.0,6.0,0.0,947.4754333496094,2477.1929576470666,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747169,38880.0,6.0,0.0,947.4754333496094,2477.1929576470666,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747169,38888.0,6.0,806.0932159423828,1028.0847549438477,2455.960213939077,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,806.0932159423828,115.15617370605469,115.15617370605469,115.15617370605469,2.0,1.0,932894.5897663413,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,932894.5897663413,9924.410529429162,attacker-benign
20250424061747169,38888.0,6.0,0.0,952.7921676635742,2476.7860282587176,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747169,38888.0,6.0,0.0,952.7921676635742,2476.7860282587176,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747170,38898.0,6.0,0.0,952.7921676635742,2476.7860282587176,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747170,38898.0,6.0,0.0,952.7921676635742,2476.7860282587176,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747170,38898.0,6.0,8373.022079467773,996.2081909179688,2612.916934041348,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,8373.022079467773,1196.146011352539,1196.146011352539,1196.146011352539,2.0,1.0,89812.25570204163,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,89812.25570204163,955.4495287451238,attacker-benign
20250424061747174,38912.0,6.0,5326.986312866211,1528.9068222045898,2913.027142604359,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,5326.986312866211,760.998044695173,760.998044695173,760.998044695173,2.0,1.0,141167.99928389204,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,141167.99928389204,1501.7872264243836,attacker-benign
20250424061747175,38912.0,6.0,0.0,1450.6101608276367,2945.6440496763516,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747175,38912.0,6.0,0.0,1450.6101608276367,2945.6440496763516,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747176,38924.0,6.0,0.0,1450.6101608276367,2945.6440496763516,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747176,38924.0,6.0,1412.1532440185547,1511.216163635254,2937.1323083917214,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1412.1532440185547,201.7361777169364,201.7361777169364,201.7361777169364,2.0,1.0,532520.1094040183,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,532520.1094040183,5665.107546851258,attacker-benign
20250424061747176,38924.0,6.0,0.0,1511.216163635254,2937.1323083917214,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747177,38926.0,6.0,1013.0405426025391,1612.5202178955078,2896.405728850262,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1013.0405426025391,144.72007751464844,144.72007751464844,144.72007751464844,2.0,1.0,742319.7477053425,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,742319.7477053425,7897.018592610026,attacker-benign
20250424061747178,38940.0,6.0,0.0,1612.5202178955078,2896.405728850262,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747178,38940.0,6.0,0.0,1612.5202178955078,2896.405728850262,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061747178,38944.0,6.0,483.0360412597656,823.521614074707,1661.6142228998046,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,483.03604125976557,69.00514875139508,69.00514875139508,69.00514875139508,2.0,1.0,1556819.648568608,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1556819.648568608,16561.91115498519,attacker-benign
